type_group_id,item_type_id,item_id,txn_id,invoice_num,memo,exported,charge_total,sub_total,tax_total,txn_date,revenue_date,from,discount_p,discount,total_discount,qb_id,status,qb_sequence,txn_line_group_id,txn_line_discount_id,tax_exempt_number,charge_carry_over,dues_days,txn_item_id,quantity,base_amount,final_total,note,txn_line_id,name,name_fr,sku,notes,base_price,tax_id,owner_name,owner_id,activity_value,image1,image2,image3,image4,image5,track_inventory,shippable,shipping_x,shipping_y,shipping_z,shipping_w,type,qb_account_name,qb_ClassRef_id,access,accttaxgroup_id,description,image,use,slug,meta_title,meta_description,qb_acct_name,retail_price,sale_price,activity_points,template,is_multiple,full_description,hide_product,archived,is_product
1,2,2,867,30867,,0,517.5000,450.00000000,67.50000000,2017-05-22,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1117,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,868,30868,,0,517.5000,450.00000000,67.50000000,2015-01-28,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1118,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,869,30869,,0,517.5000,450.00000000,67.50000000,2016-01-30,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1119,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,870,30870,,0,517.5000,450.00000000,67.50000000,2017-03-04,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1120,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,871,30871,,0,517.5000,450.00000000,67.50000000,2015-01-23,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1121,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,872,30872,,0,517.5000,450.00000000,67.50000000,2016-01-19,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1122,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,873,30873,,0,517.5000,450.00000000,67.50000000,2017-03-31,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1123,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,874,30874,,0,517.5000,450.00000000,67.50000000,2015-01-23,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1124,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,875,30875,,0,517.5000,450.00000000,67.50000000,2016-01-25,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1125,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,876,30876,,0,517.5000,450.00000000,67.50000000,2017-03-23,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1126,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,877,30877,,0,517.5000,450.00000000,67.50000000,2015-01-10,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1127,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,878,30878,,0,517.5000,450.00000000,67.50000000,2016-03-17,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1128,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,879,30879,,0,517.5000,450.00000000,67.50000000,2017-01-08,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1129,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,880,30880,,0,517.5000,450.00000000,67.50000000,2015-01-24,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1130,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,881,30881,,0,517.5000,450.00000000,67.50000000,2016-01-22,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1131,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,882,30882,,0,517.5000,450.00000000,67.50000000,2017-02-14,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1132,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,883,30883,,0,517.5000,450.00000000,67.50000000,2016-01-09,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1133,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,884,30884,,0,517.5000,450.00000000,67.50000000,2017-01-21,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1134,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,885,30885,,0,517.5000,450.00000000,67.50000000,2015-01-23,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1135,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,886,30886,,0,517.5000,450.00000000,67.50000000,2017-02-18,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1136,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,887,30887,,0,517.5000,450.00000000,67.50000000,2015-01-11,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1137,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,888,30888,,0,517.5000,450.00000000,67.50000000,2016-01-09,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1138,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,889,30889,,0,517.5000,450.00000000,67.50000000,2017-05-31,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1139,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,890,30890,,0,517.5000,450.00000000,67.50000000,2015-01-07,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1140,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,891,30891,,0,517.5000,450.00000000,67.50000000,2016-01-23,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1141,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,892,30892,,0,517.5000,450.00000000,67.50000000,2017-02-11,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1142,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,893,30893,,0,517.5000,450.00000000,67.50000000,2015-01-03,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1143,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,894,30894,,0,517.5000,450.00000000,67.50000000,2016-01-01,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1144,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,895,30895,,0,517.5000,450.00000000,67.50000000,2017-06-02,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1145,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,896,30896,,0,517.5000,450.00000000,67.50000000,2017-06-03,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1146,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,897,30897,,0,517.5000,450.00000000,67.50000000,2015-01-09,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1147,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,898,30898,,0,517.5000,450.00000000,67.50000000,2015-01-17,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1149,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,899,30899,,0,517.5000,450.00000000,67.50000000,2016-01-10,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1150,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,900,30900,,0,517.5000,450.00000000,67.50000000,2015-01-09,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1151,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,901,30901,,0,517.5000,450.00000000,67.50000000,2016-01-23,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1152,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,902,30902,,0,517.5000,450.00000000,67.50000000,2015-01-10,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1153,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,903,30903,,0,517.5000,450.00000000,67.50000000,2016-01-29,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1154,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,904,30904,,0,517.5000,450.00000000,67.50000000,2017-05-24,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1155,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,905,30905,,0,517.5000,450.00000000,67.50000000,2015-01-10,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1156,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,906,30906,,0,517.5000,450.00000000,67.50000000,2016-01-28,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1157,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,907,30907,,0,517.5000,450.00000000,67.50000000,2017-04-14,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1158,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,908,30908,,0,517.5000,450.00000000,67.50000000,2015-01-16,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1159,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,909,30909,,0,517.5000,450.00000000,67.50000000,2016-01-16,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1160,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,910,30910,,0,517.5000,450.00000000,67.50000000,2017-02-24,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1161,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,911,30911,,0,517.5000,450.00000000,67.50000000,2015-01-16,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1162,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,912,30912,,0,517.5000,450.00000000,67.50000000,2016-01-30,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1163,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,913,30913,,0,517.5000,450.00000000,67.50000000,2017-03-29,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1164,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,914,30914,,0,517.5000,450.00000000,67.50000000,2015-01-09,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1165,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,915,30915,,0,517.5000,450.00000000,67.50000000,2016-01-22,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1166,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,916,30916,,0,517.5000,450.00000000,67.50000000,2017-04-22,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1167,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,917,30917,,0,517.5000,450.00000000,67.50000000,2015-01-31,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1168,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,918,30918,,0,517.5000,450.00000000,67.50000000,2016-01-30,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1169,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,919,30919,,0,517.5000,450.00000000,67.50000000,2017-05-19,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1170,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,920,30920,,0,517.5000,450.00000000,67.50000000,2015-01-24,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1171,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,921,30921,,0,517.5000,450.00000000,67.50000000,2016-01-23,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1172,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,922,30922,,0,517.5000,450.00000000,67.50000000,2017-03-28,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1173,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,923,30923,,0,517.5000,450.00000000,67.50000000,2015-01-23,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1174,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,924,30924,,0,517.5000,450.00000000,67.50000000,2016-01-23,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1175,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,925,30925,,0,517.5000,450.00000000,67.50000000,2017-04-29,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1176,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,926,30926,,0,517.5000,450.00000000,67.50000000,2015-01-10,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1177,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,927,30927,,0,517.5000,450.00000000,67.50000000,2016-01-22,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1178,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
1,2,2,928,30928,,0,517.5000,450.00000000,67.50000000,2017-03-31,"0000-00-00 00:00:00",SYSTEM,,0.00000000,0.0000,,active,,,,,0.0000,,1179,1,450.00000000,517.50000000,,,Memberships,,,"Regular membership conference registration fee.",450.00,7,,0,-1,,,,,,0,0,0,0,0,0.00,service,"Regular Membership Registration",,,0,"Regular membership conference registration fee.",,item,,,,"Regular Membership Registration",450,,-1,0,1,,0,0,0
